Purchase_ID,Purchase_Date,Customer_ID,Age_Group,Gender,City,Country,Gift_Category,Gift_Item,Recipient,Unit_Price,Quantity,Total_Revenue,Unit_Cost,Profit,Profit_Margin_%,Payment_Mode,Purchase_Channel,Discount_Percent,Satisfaction_Rating
P1072,2025-12-16,C543,46-55,Male,Kolkata,India,Clothing,Sweater,Self,2056,2,4112,1420.74,1270.52,30.9,Card,Online,0,4
P1073,2025-12-16,C922,26-35,Female,Kolkata,India,Accessories,Handbag,Self,2870,1,2870,1823.23,1046.77,36.47,Card,Online,10,5
P1074,2025-12-17,C388,36-45,Female,Lucknow,India,Clothing,Scarf,Friend,4014,1,4014,2769.13,1244.87,31.01,Card,Offline,0,3
P1075,2025-12-11,C804,26-35,Female,Indore,India,Home Decor,Wall Candles,Sibling,3916,1,3916,2472.63,1443.37,36.86,Card,Offline,20,4
P1076,2025-12-19,C334,26-35,Male,Kolkata,India,Accessories,Perfume,Spouse,1541,2,3082,1105.27,871.46,28.28,Card,Online,10,5
P1077,2025-12-16,C573,36-45,Male,Kolkata,India,Toys,Remote Car,Sibling,1715,2,3430,1049.92,1330.16,38.78,UPI,Offline,5,4
P1078,2025-12-01,C435,36-45,Female,Ahmedabad,India,Books,Novel Set,Friend,4380,1,4380,2774.73,1605.27,36.65,Card,Offline,15,4
P1079,2025-12-20,C719,18-25,Female,Lucknow,India,Food & Sweets,Dry Fruits Box,Self,2138,1,2138,1589.94,548.06,25.63,Cash,Online,20,5
P1080,2025-12-01,C405,36-45,Male,Bangalore,India,Clothing,Sweater,Family,3580,2,7160,2524.25,2111.5,29.49,UPI,Online,15,3
P1081,2025-12-18,C260,46-55,Female,Mumbai,India,Clothing,Winter Jacket,Family,1709,2,3418,1185.85,1046.3,30.61,Card,Offline,5,5
P1082,2025-12-11,C117,18-25,Male,Pune,India,Food & Sweets,Plum Cake,Spouse,2832,1,2832,1948.34,883.66,31.2,Card,Offline,5,4
P1083,2025-12-21,C431,46-55,Male,Pune,India,Books,Inspirational Book,Spouse,3572,1,3572,2480.16,1091.84,30.57,UPI,Offline,10,5
P1084,2025-12-23,C235,46-55,Male,Mumbai,India,Books,Inspirational Book,Friend,822,1,822,582.32,239.68,29.16,UPI,Online,20,3
P1085,2025-12-11,C183,46-55,Female,Mumbai,India,Accessories,Perfume,Sibling,1252,2,2504,933.8,636.4,25.42,Card,Online,20,4
P1086,2025-12-15,C262,18-25,Female,Chennai,India,Accessories,Handbag,Friend,1769,1,1769,1277.49,491.51,27.78,UPI,Online,0,5
P1087,2025-12-08,C876,26-35,Male,Bangalore,India,Books,Inspirational Book,Spouse,2347,2,4694,1423.13,1847.74,39.36,Card,Offline,15,5
P1088,2025-12-22,C831,46-55,Male,Delhi,India,Accessories,Handbag,Friend,657,2,1314,442.71,428.58,32.62,Cash,Online,5,3
P1089,2025-12-19,C476,26-35,Female,Chennai,India,Food & Sweets,Plum Cake,Friend,558,2,1116,393.54,328.92,29.47,Cash,Online,20,4
P1090,2025-12-07,C872,36-45,Female,Chennai,India,Clothing,Scarf,Family,3566,2,7132,2225.11,2681.78,37.6,Card,Offline,0,5
P1091,2025-12-21,C787,46-55,Male,Bangalore,India,Clothing,Winter Jacket,Self,736,2,1472,508.21,455.58,30.95,UPI,Offline,0,5
P1092,2025-12-22,C319,36-45,Female,Kolkata,India,Books,Novel Set,Self,2139,2,4278,1550.65,1176.7,27.51,Cash,Online,20,4
P1093,2025-12-06,C981,36-45,Male,Kolkata,India,Electronics,Bluetooth Speaker,Sibling,695,2,1390,418.29,553.42,39.81,Cash,Offline,15,4
P1094,2025-12-10,C914,26-35,Male,Surat,India,Food & Sweets,Chocolate Hamper,Self,4527,2,9054,3097.03,2859.94,31.59,UPI,Online,20,3
P1095,2025-12-13,C846,26-35,Male,Delhi,India,Books,Novel Set,Family,2746,1,2746,1772.59,973.41,35.45,UPI,Online,15,5
P1096,2025-12-10,C888,18-25,Male,Hyderabad,India,Clothing,Sweater,Friend,2793,2,5586,1949.64,1686.72,30.2,Card,Offline,5,3
P1097,2025-12-04,C188,26-35,Female,Surat,India,Accessories,Wallet,Spouse,748,2,1496,468.39,559.22,37.38,Card,Offline,0,5
P1098,2025-12-13,C794,46-55,Male,Delhi,India,Food & Sweets,Plum Cake,Sibling,1018,1,1018,643.7,374.3,36.77,Card,Offline,15,3
P1099,2025-12-09,C826,36-45,Female,Chennai,India,Toys,Puzzle Game,Family,860,1,860,639.77,220.23,25.61,UPI,Offline,5,3
P1100,2025-12-14,C672,46-55,Male,Lucknow,India,Accessories,Handbag,Self,515,1,515,376.48,138.52,26.9,Card,Offline,0,5
P1101,2025-12-12,C843,26-35,Female,Lucknow,India,Clothing,Winter Jacket,Family,4370,1,4370,2866.68,1503.32,34.4,Card,Online,20,4
P1102,2025-12-22,C869,46-55,Female,Pune,India,Clothing,Winter Jacket,Sibling,3346,2,6692,2081.7,2528.6,37.79,UPI,Offline,5,4
P1103,2025-12-22,C268,18-25,Female,Ahmedabad,India,Clothing,Scarf,Friend,4322,2,8644,3081.83,2480.34,28.69,Cash,Offline,20,5
P1104,2025-12-07,C944,46-55,Male,Jaipur,India,Books,Inspirational Book,Self,1806,1,1806,1348.33,457.67,25.34,Cash,Online,20,3
P1105,2025-12-22,C826,36-45,Female,Mumbai,India,Food & Sweets,Chocolate Hamper,Family,2586,1,2586,1838.53,747.47,28.9,Cash,Offline,20,4
P1106,2025-12-24,C517,18-25,Male,Indore,India,Food & Sweets,Dry Fruits Box,Sibling,3717,1,3717,2551.92,1165.08,31.34,UPI,Online,0,5
P1107,2025-12-23,C413,26-35,Female,Hyderabad,India,Books,Novel Set,Friend,4556,1,4556,3359.49,1196.51,26.26,Cash,Online,5,3
P1108,2025-12-22,C173,18-25,Female,Kolkata,India,Toys,Teddy Bear,Self,2923,1,2923,1844.6,1078.4,36.89,Card,Offline,15,3
P1109,2025-12-07,C411,46-55,Female,Indore,India,Accessories,Wallet,Spouse,2959,2,5918,1947.5,2023.0,34.18,Cash,Online,15,3
P1110,2025-12-16,C981,46-55,Male,Jaipur,India,Home Decor,Wall Candles,Spouse,3379,1,3379,2157.04,1221.96,36.16,Cash,Offline,15,3
P1111,2025-12-18,C194,18-25,Male,Lucknow,India,Home Decor,Christmas Lights,Self,4493,1,4493,3015.84,1477.16,32.88,Card,Offline,10,3
P1112,2025-12-23,C975,46-55,Male,Surat,India,Food & Sweets,Plum Cake,Sibling,781,2,1562,504.89,552.22,35.35,UPI,Online,5,5
P1113,2025-12-06,C574,36-45,Female,Ahmedabad,India,Books,Inspirational Book,Self,731,2,1462,446.18,569.64,38.96,Card,Online,20,4
P1114,2025-12-20,C439,46-55,Male,Indore,India,Electronics,Wireless Earbuds,Friend,2903,1,2903,1759.14,1143.86,39.4,UPI,Online,15,4
P1115,2025-12-02,C409,26-35,Male,Pune,India,Electronics,Smart Watch,Spouse,3672,1,3672,2628.67,1043.33,28.41,Card,Online,15,5
P1116,2025-12-20,C676,18-25,Female,Kolkata,India,Toys,Teddy Bear,Family,1847,1,1847,1144.77,702.23,38.02,Cash,Offline,0,5
P1117,2025-12-02,C385,46-55,Female,Mumbai,India,Food & Sweets,Dry Fruits Box,Self,3517,1,3517,2331.05,1185.95,33.72,UPI,Offline,10,4
P1118,2025-12-06,C188,26-35,Male,Kolkata,India,Home Decor,Decor Tree,Spouse,2492,1,2492,1540.43,951.57,38.18,Card,Offline,15,3
P1119,2025-12-02,C337,26-35,Male,Hyderabad,India,Books,Inspirational Book,Friend,2019,2,4038,1246.49,1545.02,38.26,Cash,Offline,0,4
P1120,2025-12-09,C699,18-25,Female,Bangalore,India,Toys,Puzzle Game,Family,599,1,599,406.53,192.47,32.13,UPI,Offline,5,3
P1121,2025-12-06,C497,18-25,Male,Indore,India,Accessories,Handbag,Friend,4418,2,8836,2792.7,3250.6,36.79,Cash,Online,0,4
P1122,2025-12-14,C959,36-45,Male,Hyderabad,India,Food & Sweets,Chocolate Hamper,Sibling,1849,1,1849,1283.28,565.72,30.6,UPI,Offline,0,4
P1123,2025-12-12,C500,46-55,Male,Lucknow,India,Books,Diary,Friend,726,1,726,508.74,217.26,29.93,Card,Offline,5,3
P1124,2025-12-14,C714,18-25,Female,Mumbai,India,Food & Sweets,Dry Fruits Box,Spouse,2856,2,5712,2044.8,1622.4,28.4,UPI,Online,0,4
P1125,2025-12-11,C410,36-45,Female,Kolkata,India,Clothing,Winter Jacket,Spouse,2800,2,5600,1953.07,1693.86,30.25,Card,Offline,20,5
P1126,2025-12-23,C601,36-45,Male,Hyderabad,India,Food & Sweets,Dry Fruits Box,Family,1624,2,3248,1056.51,1134.98,34.94,Card,Offline,20,5
P1127,2025-12-12,C413,26-35,Female,Ahmedabad,India,Electronics,Wireless Earbuds,Sibling,3155,1,3155,2160.87,994.13,31.51,Card,Offline,20,4
P1128,2025-12-23,C402,26-35,Female,Lucknow,India,Accessories,Wallet,Spouse,2042,1,2042,1470.93,571.07,27.97,Cash,Offline,5,4
P1129,2025-12-10,C753,26-35,Male,Surat,India,Food & Sweets,Dry Fruits Box,Family,1920,1,1920,1360.68,559.32,29.13,UPI,Offline,10,3
P1130,2025-12-05,C360,18-25,Female,Mumbai,India,Home Decor,Wall Candles,Sibling,2717,2,5434,1849.22,1735.56,31.94,Cash,Offline,0,3
P1131,2025-12-18,C697,36-45,Female,Chennai,India,Electronics,Wireless Earbuds,Family,4555,2,9110,3371.67,2366.66,25.98,UPI,Offline,15,5
P1132,2025-12-05,C285,18-25,Female,Delhi,India,Toys,Remote Car,Self,4081,2,8162,2640.29,2881.42,35.3,UPI,Offline,0,5
P1133,2025-12-22,C533,26-35,Male,Indore,India,Food & Sweets,Plum Cake,Spouse,1543,1,1543,1140.06,402.94,26.11,UPI,Online,0,4
P1134,2025-12-08,C325,36-45,Female,Chennai,India,Food & Sweets,Dry Fruits Box,Friend,2770,2,5540,1840.58,1858.84,33.55,UPI,Offline,5,3
P1135,2025-12-03,C684,36-45,Female,Mumbai,India,Books,Diary,Self,2164,1,2164,1608.22,555.78,25.68,UPI,Offline,5,3
P1136,2025-12-09,C209,18-25,Male,Indore,India,Home Decor,Decor Tree,Family,1856,1,1856,1369.07,486.93,26.24,Card,Offline,15,3
P1137,2025-12-15,C253,46-55,Female,Delhi,India,Electronics,Smart Watch,Spouse,1171,2,2342,827.74,686.52,29.31,Card,Online,15,4
P1138,2025-12-17,C730,46-55,Female,Surat,India,Books,Inspirational Book,Friend,3304,2,6608,1992.67,2622.66,39.69,Card,Online,0,5
P1139,2025-12-07,C323,36-45,Female,Jaipur,India,Books,Inspirational Book,Family,3593,1,3593,2580.53,1012.47,28.18,UPI,Offline,5,4
P1140,2025-12-03,C563,18-25,Female,Surat,India,Food & Sweets,Plum Cake,Family,698,1,698,486.38,211.62,30.32,Card,Offline,0,4
P1141,2025-12-09,C456,26-35,Female,Pune,India,Home Decor,Decor Tree,Family,4148,2,8296,2544.46,3207.08,38.66,Card,Online,5,3
P1142,2025-12-13,C473,18-25,Male,Mumbai,India,Books,Inspirational Book,Friend,4736,1,4736,3442.53,1293.47,27.31,UPI,Online,10,3
P1143,2025-12-14,C385,26-35,Male,Jaipur,India,Food & Sweets,Plum Cake,Family,4211,1,4211,2711.77,1499.23,35.6,UPI,Online,5,3
P1144,2025-12-14,C271,26-35,Male,Chennai,India,Food & Sweets,Chocolate Hamper,Spouse,1941,2,3882,1324.13,1233.74,31.78,Cash,Online,0,3
P1145,2025-12-18,C879,36-45,Male,Bangalore,India,Clothing,Sweater,Spouse,4874,1,4874,3493.97,1380.03,28.31,UPI,Online,0,4
P1146,2025-12-02,C503,26-35,Male,Delhi,India,Books,Novel Set,Sibling,2730,1,2730,1843.12,886.88,32.49,UPI,Online,5,5
P1147,2025-12-06,C827,18-25,Male,Bangalore,India,Books,Diary,Spouse,2787,2,5574,1774.95,2024.1,36.31,UPI,Online,15,3
P1148,2025-12-13,C663,46-55,Female,Indore,India,Toys,Remote Car,Spouse,4274,2,8548,2998.76,2550.48,29.84,Card,Offline,10,5
P1149,2025-12-02,C311,18-25,Female,Hyderabad,India,Home Decor,Christmas Lights,Self,4621,2,9242,2860.1,3521.8,38.11,Cash,Offline,15,4
P1150,2025-12-01,C320,46-55,Male,Kolkata,India,Clothing,Winter Jacket,Spouse,695,2,1390,467.79,454.42,32.69,Cash,Online,10,4
P1151,2025-12-09,C598,46-55,Female,Lucknow,India,Electronics,Smart Watch,Sibling,634,1,634,466.34,167.66,26.44,Card,Online,15,3
P1152,2025-12-04,C402,36-45,Male,Pune,India,Home Decor,Christmas Lights,Sibling,2510,1,2510,1843.74,666.26,26.54,Card,Offline,0,5
P1153,2025-12-16,C169,36-45,Female,Chennai,India,Clothing,Winter Jacket,Family,4698,2,9396,2847.36,3701.28,39.39,Cash,Online,0,3
P1154,2025-12-07,C745,36-45,Male,Kolkata,India,Electronics,Bluetooth Speaker,Sibling,2708,1,2708,1634.83,1073.17,39.63,Card,Offline,10,5
P1155,2025-12-19,C226,46-55,Female,Jaipur,India,Clothing,Winter Jacket,Spouse,3514,1,3514,2530.73,983.27,27.98,UPI,Online,5,4
P1156,2025-12-07,C195,46-55,Female,Jaipur,India,Clothing,Scarf,Friend,4103,2,8206,2550.39,3105.22,37.84,UPI,Online,10,3
P1157,2025-12-05,C537,36-45,Male,Delhi,India,Electronics,Smart Watch,Self,3927,1,3927,2602.18,1324.82,33.74,UPI,Online,10,5
P1158,2025-12-06,C788,46-55,Male,Mumbai,India,Home Decor,Christmas Lights,Sibling,2294,2,4588,1691.3,1205.4,26.27,Card,Offline,15,4
P1159,2025-12-11,C639,26-35,Female,Surat,India,Food & Sweets,Dry Fruits Box,Friend,4988,2,9976,3465.31,3045.38,30.53,UPI,Online,15,4
P1160,2025-12-24,C514,18-25,Female,Hyderabad,India,Clothing,Winter Jacket,Self,4668,2,9336,3150.11,3035.78,32.52,UPI,Online,5,3
P1161,2025-12-13,C529,36-45,Female,Mumbai,India,Home Decor,Christmas Lights,Friend,1307,2,2614,865.1,883.8,33.81,UPI,Offline,0,4
P1162,2025-12-16,C131,36-45,Female,Mumbai,India,Toys,Remote Car,Family,3825,2,7650,2383.38,2883.24,37.69,UPI,Offline,15,4
P1163,2025-12-10,C349,26-35,Female,Bangalore,India,Food & Sweets,Chocolate Hamper,Spouse,3820,2,7640,2778.73,2082.54,27.26,Card,Offline,0,3
P1164,2025-12-16,C194,26-35,Male,Delhi,India,Toys,Teddy Bear,Sibling,569,1,569,387.52,181.48,31.89,UPI,Online,5,4
P1165,2025-12-10,C438,18-25,Male,Surat,India,Books,Diary,Self,3426,1,3426,2076.38,1349.62,39.39,UPI,Online,5,3
P1166,2025-12-20,C956,18-25,Female,Bangalore,India,Home Decor,Wall Candles,Self,1380,2,2760,950.83,858.34,31.1,Card,Offline,5,5
P1167,2025-12-08,C805,36-45,Male,Jaipur,India,Books,Inspirational Book,Family,4717,1,4717,3181.44,1535.56,32.55,Cash,Online,15,4
P1168,2025-12-13,C528,26-35,Female,Indore,India,Clothing,Scarf,Family,3010,2,6020,2101.05,1817.9,30.2,UPI,Online,15,3
P1169,2025-12-04,C251,18-25,Female,Bangalore,India,Accessories,Perfume,Friend,801,1,801,487.66,313.34,39.12,Cash,Online,10,4
P1170,2025-12-04,C759,36-45,Male,Kolkata,India,Accessories,Handbag,Self,2459,2,4918,1635.97,1646.06,33.47,Card,Online,15,3
P1171,2025-12-09,C498,26-35,Female,Kolkata,India,Clothing,Sweater,Sibling,900,1,900,653.55,246.45,27.38,Cash,Offline,15,3
P1172,2025-12-19,C988,26-35,Male,Bangalore,India,Books,Diary,Family,3959,2,7918,2944.35,2029.3,25.63,Card,Online,15,4
P1173,2025-12-16,C384,26-35,Male,Jaipur,India,Electronics,Smart Watch,Self,1649,1,1649,1116.24,532.76,32.31,UPI,Offline,10,5
P1174,2025-12-17,C306,26-35,Male,Pune,India,Clothing,Winter Jacket,Spouse,522,1,522,351.0,171.0,32.76,Card,Offline,20,5
P1175,2025-12-24,C919,18-25,Female,Lucknow,India,Food & Sweets,Dry Fruits Box,Spouse,2111,2,4222,1510.33,1201.34,28.45,Cash,Offline,20,4
P1176,2025-12-21,C910,18-25,Female,Jaipur,India,Toys,Remote Car,Sibling,3224,1,3224,2131.39,1092.61,33.89,Cash,Online,10,5
P1177,2025-12-02,C936,26-35,Female,Jaipur,India,Electronics,Wireless Earbuds,Family,2668,2,5336,1957.58,1420.84,26.63,UPI,Online,0,3
P1178,2025-12-02,C177,36-45,Female,Delhi,India,Books,Diary,Spouse,2457,2,4914,1475.03,1963.94,39.97,Cash,Offline,20,5
P1179,2025-12-08,C498,36-45,Male,Ahmedabad,India,Toys,Remote Car,Friend,2248,2,4496,1611.71,1272.58,28.3,UPI,Offline,0,4
P1180,2025-12-24,C848,36-45,Male,Indore,India,Accessories,Perfume,Family,4431,1,4431,2724.71,1706.29,38.51,Cash,Offline,15,3
P1181,2025-12-10,C416,18-25,Male,Bangalore,India,Home Decor,Christmas Lights,Self,1842,2,3684,1132.17,1419.66,38.54,UPI,Online,0,4
P1182,2025-12-18,C576,18-25,Female,Indore,India,Electronics,Smart Watch,Spouse,4196,2,8392,2594.03,3203.94,38.18,Card,Online,10,3
P1183,2025-12-09,C842,18-25,Male,Mumbai,India,Clothing,Sweater,Friend,3677,1,3677,2506.96,1170.04,31.82,UPI,Offline,5,5
P1184,2025-12-21,C459,18-25,Female,Jaipur,India,Books,Inspirational Book,Sibling,4881,1,4881,3279.07,1601.93,32.82,UPI,Offline,5,3
P1185,2025-12-24,C332,46-55,Female,Jaipur,India,Electronics,Bluetooth Speaker,Family,4460,1,4460,3329.04,1130.96,25.36,Cash,Offline,5,3
P1186,2025-12-01,C780,36-45,Female,Jaipur,India,Toys,Remote Car,Self,2040,1,2040,1398.71,641.29,31.44,Card,Offline,0,3
P1187,2025-12-16,C606,36-45,Male,Surat,India,Books,Novel Set,Self,4764,1,4764,3282.08,1481.92,31.11,Cash,Offline,5,4
P1188,2025-12-02,C407,26-35,Female,Jaipur,India,Food & Sweets,Plum Cake,Friend,2903,1,2903,2115.7,787.3,27.12,Card,Offline,15,3
P1189,2025-12-10,C516,18-25,Male,Hyderabad,India,Food & Sweets,Plum Cake,Family,1115,2,2230,720.58,788.84,35.37,UPI,Online,5,5
P1190,2025-12-09,C886,36-45,Female,Mumbai,India,Food & Sweets,Dry Fruits Box,Friend,1320,2,2640,814.45,1011.1,38.3,Cash,Online,20,3
P1191,2025-12-18,C872,18-25,Female,Ahmedabad,India,Electronics,Smart Watch,Family,2765,2,5530,2008.0,1514.0,27.38,UPI,Offline,0,4
P1192,2025-12-05,C170,18-25,Male,Mumbai,India,Home Decor,Christmas Lights,Sibling,3230,2,6460,2297.06,1865.88,28.88,UPI,Offline,10,4
P1193,2025-12-18,C913,26-35,Male,Pune,India,Food & Sweets,Chocolate Hamper,Friend,2665,1,2665,1835.19,829.81,31.14,UPI,Online,0,4
P1194,2025-12-22,C621,26-35,Female,Delhi,India,Electronics,Bluetooth Speaker,Spouse,1537,1,1537,1092.31,444.69,28.93,Card,Online,15,5
P1195,2025-12-13,C297,36-45,Female,Bangalore,India,Electronics,Smart Watch,Sibling,4020,1,4020,2781.79,1238.21,30.8,Cash,Offline,20,4
P1196,2025-12-20,C609,18-25,Male,Jaipur,India,Clothing,Sweater,Spouse,1521,2,3042,970.78,1100.44,36.17,UPI,Offline,5,5
P1197,2025-12-02,C336,26-35,Male,Lucknow,India,Electronics,Bluetooth Speaker,Self,1482,1,1482,918.64,563.36,38.01,Cash,Offline,5,3
P1198,2025-12-23,C114,46-55,Male,Pune,India,Clothing,Sweater,Friend,523,1,523,370.07,152.93,29.24,Card,Online,5,5
P1199,2025-12-13,C775,36-45,Female,Indore,India,Accessories,Perfume,Friend,3520,2,7040,2627.99,1784.02,25.34,Cash,Online,5,4
P1200,2025-12-09,C547,18-25,Female,Delhi,India,Clothing,Sweater,Sibling,2488,2,4976,1675.26,1625.48,32.67,Card,Online,0,3
